order_date,product_category,product_name,sales_amount,quantity,customer_id,customer_type,region,channel
2024-03-17,Clothing,Clothing Product,189.43,5,1736,New,East,Online
2024-09-04,Clothing,Clothing Product,26.03,5,1700,Returning,North,Offline
2024-05-30,Home,Home Product,266.7,5,1455,Returning,South,Online
2024-05-11,Electronics,Electronics Product,200.66,2,1633,New,South,Online
2024-10-08,Clothing,Clothing Product,215.22,4,1041,Returning,North,Online
2024-01-12,Home,Home Product,146.16,2,1648,New,North,Offline
2024-04-15,Home,Home Product,274.67,5,1897,Returning,East,Online
2024-07-17,Clothing,Clothing Product,333.89,3,1416,Returning,West,Online
2024-03-25,Home,Home Product,219.52,4,1489,New,East,Offline
2024-08-20,Electronics,Electronics Product,226.92,4,1349,Returning,South,Online
2024-03-24,Clothing,Clothing Product,173.26,5,1492,Returning,East,Offline
2024-04-30,Clothing,Clothing Product,323.23,2,1991,Returning,North,Online
2024-04-19,Electronics,Electronics Product,258.54,1,1165,Returning,East,Online
2024-07-06,Home,Home Product,200.05,1,1009,Returning,South,Online
2024-03-20,Home,Home Product,338.31,1,1495,Returning,West,Online
2024-10-01,Home,Home Product,187.39,1,1939,New,North,Online
2024-10-27,Home,Home Product,239.67,5,1442,Returning,West,Offline
2024-03-20,Electronics,Electronics Product,195.03,5,1135,Returning,South,Online
2024-01-25,Electronics,Electronics Product,159.57,2,1892,New,South,Online
2024-08-18,Clothing,Clothing Product,261.79,3,1436,New,West,Offline
2024-11-14,Electronics,Electronics Product,206.75,4,1656,Returning,West,Offline
2024-08-16,Clothing,Clothing Product,177.56,5,1267,Returning,West,Online
2024-06-17,Clothing,Clothing Product,139.85,2,1945,Returning,East,Online
2024-01-29,Clothing,Clothing Product,178.43,2,1557,Returning,East,Online
2024-03-07,Home,Home Product,256.7,5,1783,Returning,North,Offline
2024-02-10,Clothing,Clothing Product,208.2,1,1726,New,South,Online
2024-04-09,Electronics,Electronics Product,278.39,1,1464,Returning,North,Offline
2024-09-24,Electronics,Electronics Product,217.41,3,1253,Returning,West,Offline
2024-01-07,Clothing,Clothing Product,119.3,5,1833,Returning,East,Offline
2024-09-22,Electronics,Electronics Product,148.34,5,1046,Returning,West,Online
2024-04-19,Clothing,Clothing Product,202.34,5,1076,Returning,West,Offline
2024-09-13,Clothing,Clothing Product,244.77,3,1860,Returning,East,Online
2024-01-30,Home,Home Product,252.03,2,1731,New,East,Offline
2024-05-26,Clothing,Clothing Product,170.16,3,1364,Returning,East,Offline
2024-03-30,Electronics,Electronics Product,244.33,4,1486,Returning,West,Online
2024-12-04,Home,Home Product,276.82,1,1052,Returning,East,Offline
2024-03-17,Clothing,Clothing Product,215.86,2,1123,Returning,South,Online
2024-01-19,Home,Home Product,197.58,3,1720,Returning,North,Offline
2024-07-01,Clothing,Clothing Product,193.24,2,1335,New,East,Offline
2024-04-04,Electronics,Electronics Product,227.05,4,1071,New,South,Offline
2024-09-26,Electronics,Electronics Product,164.24,5,1577,Returning,West,Online
2024-10-24,Electronics,Electronics Product,195.64,4,1805,Returning,North,Online
2024-06-18,Home,Home Product,193.13,5,1630,Returning,North,Online
2024-10-25,Electronics,Electronics Product,208.87,3,1440,Returning,West,Offline
2024-09-25,Clothing,Clothing Product,151.87,2,1674,Returning,East,Online
2024-07-20,Electronics,Electronics Product,131.17,5,1137,Returning,East,Offline
2024-03-06,Electronics,Electronics Product,153.67,5,1252,New,South,Offline
2024-01-21,Clothing,Clothing Product,104.78,4,1233,New,North,Online
2024-01-03,Electronics,Electronics Product,170.66,1,1143,Returning,East,Online
2024-01-24,Electronics,Electronics Product,163.06,5,1868,New,North,Offline
2024-06-07,Home,Home Product,171.24,3,1827,Returning,West,Online
2024-08-12,Clothing,Clothing Product,111.55,1,1934,New,North,Online
2024-08-22,Clothing,Clothing Product,294.77,5,1994,New,East,Online
2024-12-15,Clothing,Clothing Product,163.29,4,1024,Returning,West,Online
2024-06-08,Home,Home Product,324.7,3,1740,New,West,Offline
2024-03-26,Electronics,Electronics Product,221.74,3,1249,Returning,South,Online
2024-01-13,Clothing,Clothing Product,267.38,2,1390,Returning,East,Online
2024-10-27,Electronics,Electronics Product,223.24,4,1295,Returning,West,Online
2024-08-22,Home,Home Product,247.83,2,1734,Returning,North,Offline
2024-03-20,Electronics,Electronics Product,220.22,4,1799,Returning,South,Offline
2024-12-29,Home,Home Product,153.97,5,1369,New,South,Online
2024-01-04,Home,Home Product,258.43,1,1727,Returning,North,Online
2024-04-01,Clothing,Clothing Product,233.57,5,1879,Returning,East,Online
2024-11-13,Electronics,Electronics Product,191.23,4,1172,Returning,West,Online
2024-02-04,Clothing,Clothing Product,231.25,2,1608,Returning,West,Offline
2024-11-02,Clothing,Clothing Product,180.33,1,1242,Returning,East,Offline
2024-12-14,Electronics,Electronics Product,234.79,3,1194,New,West,Offline
2024-01-15,Clothing,Clothing Product,262.86,5,1537,New,North,Online
2024-12-08,Clothing,Clothing Product,226.24,4,1886,New,North,Offline
2024-02-20,Clothing,Clothing Product,196.46,1,1467,Returning,North,Offline
2024-05-21,Electronics,Electronics Product,196.24,3,1126,Returning,West,Online
2024-07-23,Electronics,Electronics Product,168.33,2,1693,Returning,North,Online
2024-04-14,Electronics,Electronics Product,237.64,2,1675,Returning,North,Online
2024-05-26,Home,Home Product,266.7,3,1869,New,East,Offline
2024-09-11,Home,Home Product,247.81,4,1732,Returning,West,Offline
2024-01-24,Clothing,Clothing Product,153.53,5,1054,Returning,West,Online
2024-06-06,Home,Home Product,187.95,3,1762,New,North,Offline
2024-05-01,Clothing,Clothing Product,179.19,5,1296,Returning,East,Online
2024-12-27,Clothing,Clothing Product,180.19,4,1319,Returning,North,Offline
2024-09-25,Electronics,Electronics Product,295.23,5,1094,Returning,East,Online
2024-02-10,Home,Home Product,232.06,3,1335,Returning,South,Offline
2024-07-14,Electronics,Electronics Product,204.16,2,1873,Returning,East,Offline
2024-05-18,Electronics,Electronics Product,278.1,5,1513,Returning,North,Offline
2024-03-28,Clothing,Clothing Product,158.52,1,1652,Returning,East,Online
2024-08-15,Home,Home Product,162.12,4,1020,New,East,Online
2024-08-21,Clothing,Clothing Product,250.39,5,1360,Returning,South,Offline
2024-11-03,Home,Home Product,236.89,3,1875,New,East,Online
2024-08-30,Electronics,Electronics Product,231.72,3,1081,Returning,South,Online
2024-12-09,Home,Home Product,144.45,3,1704,Returning,East,Online
2024-03-16,Home,Home Product,193.18,4,1318,New,East,Online
2024-11-28,Electronics,Electronics Product,117.15,4,1179,New,West,Online
2024-01-04,Clothing,Clothing Product,268.68,1,1577,Returning,South,Online
2024-09-19,Electronics,Electronics Product,223.76,2,1636,New,North,Online
2024-11-14,Electronics,Electronics Product,159.18,2,1782,Returning,East,Online
2024-02-11,Electronics,Electronics Product,184.46,4,1559,New,North,Online
2024-11-02,Clothing,Clothing Product,188.73,4,1757,New,North,Offline
2024-03-17,Home,Home Product,235.4,2,1636,New,West,Offline
2024-07-06,Clothing,Clothing Product,184.61,2,1331,Returning,South,Offline
2024-12-10,Clothing,Clothing Product,198.54,2,1857,Returning,West,Offline
2024-09-01,Home,Home Product,86.0,2,1464,Returning,South,Online
2024-04-19,Clothing,Clothing Product,220.77,2,1406,New,South,Offline
2024-03-25,Clothing,Clothing Product,271.47,5,1634,New,East,Offline
2024-08-05,Electronics,Electronics Product,305.55,5,1179,Returning,North,Online
2024-12-07,Clothing,Clothing Product,315.86,3,1137,Returning,North,Online
2024-07-26,Electronics,Electronics Product,229.61,2,1453,Returning,South,Offline
2024-07-09,Clothing,Clothing Product,191.72,3,1945,New,East,Online
2024-05-11,Clothing,Clothing Product,234.34,4,1581,Returning,West,Offline
2024-06-19,Clothing,Clothing Product,148.37,1,1296,New,South,Offline
2024-03-21,Home,Home Product,162.27,3,1832,New,East,Online
2024-03-08,Home,Home Product,309.76,4,1952,New,West,Online
2024-05-13,Electronics,Electronics Product,173.62,5,1956,New,North,Offline
2024-05-01,Home,Home Product,164.27,2,1804,New,West,Online
2024-07-28,Home,Home Product,129.08,3,1479,New,South,Online
2024-02-04,Home,Home Product,259.76,2,1365,Returning,North,Online
2024-01-01,Electronics,Electronics Product,231.84,5,1412,New,East,Online
2024-09-08,Electronics,Electronics Product,160.19,3,1377,New,West,Online
2024-08-26,Electronics,Electronics Product,182.94,3,1536,Returning,West,Offline
2024-08-21,Clothing,Clothing Product,245.2,4,1718,Returning,East,Offline
2024-12-09,Clothing,Clothing Product,206.48,3,1068,Returning,North,Offline
2024-03-26,Clothing,Clothing Product,145.6,2,1908,Returning,South,Offline
2024-11-13,Clothing,Clothing Product,185.93,4,1982,New,South,Offline
2024-08-09,Home,Home Product,210.53,2,1815,Returning,South,Offline
2024-09-29,Clothing,Clothing Product,126.61,1,1326,Returning,West,Offline
2024-06-30,Home,Home Product,285.48,5,1840,New,South,Online
2024-12-21,Home,Home Product,179.11,5,1983,Returning,West,Online
2024-09-21,Clothing,Clothing Product,195.5,3,1636,Returning,East,Online
2024-07-22,Home,Home Product,76.45,4,1091,Returning,North,Offline
2024-03-28,Electronics,Electronics Product,96.45,3,1892,Returning,North,Offline
2024-06-16,Home,Home Product,315.31,5,1971,New,South,Online
2024-09-13,Home,Home Product,26.8,3,1706,New,West,Online
2024-12-08,Clothing,Clothing Product,80.07,3,1310,New,South,Online
2024-03-29,Home,Home Product,293.99,1,1381,Returning,East,Offline
2024-10-06,Electronics,Electronics Product,191.61,4,1916,New,West,Online
2024-12-21,Clothing,Clothing Product,207.29,5,1397,New,West,Online
2024-09-01,Home,Home Product,198.69,2,1340,Returning,North,Offline
2024-02-26,Clothing,Clothing Product,242.43,2,1372,New,South,Online
2024-01-31,Clothing,Clothing Product,191.48,3,1115,Returning,West,Offline
2024-11-24,Electronics,Electronics Product,109.67,3,1552,New,South,Online
2024-06-29,Home,Home Product,175.42,5,1212,Returning,North,Online
2024-12-13,Electronics,Electronics Product,195.79,3,1576,Returning,South,Offline
2024-08-08,Clothing,Clothing Product,89.58,2,1650,Returning,West,Online
2024-10-09,Clothing,Clothing Product,279.69,5,1044,New,West,Online
2024-12-08,Electronics,Electronics Product,151.42,5,1901,Returning,West,Online
2024-10-06,Clothing,Clothing Product,211.27,3,1675,Returning,East,Offline
2024-12-23,Clothing,Clothing Product,113.56,5,1380,Returning,West,Online
2024-01-14,Electronics,Electronics Product,137.17,5,1529,New,East,Online
2024-02-07,Electronics,Electronics Product,244.04,2,1307,Returning,East,Online
2024-09-08,Clothing,Clothing Product,245.92,5,1979,New,West,Offline
2024-05-21,Home,Home Product,157.63,5,1588,New,West,Online
2024-06-08,Electronics,Electronics Product,178.91,5,1007,Returning,West,Online
2024-02-01,Home,Home Product,253.89,3,1756,New,West,Online
2024-02-14,Electronics,Electronics Product,272.49,1,1941,Returning,North,Online
2024-05-21,Home,Home Product,216.37,3,1566,New,West,Online
2024-05-20,Clothing,Clothing Product,247.64,1,1655,New,North,Offline
2024-01-08,Clothing,Clothing Product,330.85,5,1477,Returning,North,Offline
2024-11-04,Clothing,Clothing Product,230.83,1,1299,New,East,Online
2024-01-18,Electronics,Electronics Product,215.4,2,1998,Returning,West,Offline
2024-10-29,Home,Home Product,320.8,4,1524,New,North,Online
2024-12-12,Electronics,Electronics Product,160.82,4,1572,Returning,West,Online
2024-09-01,Home,Home Product,167.01,4,1343,Returning,North,Online
2024-10-03,Clothing,Clothing Product,327.79,2,1245,Returning,North,Online
2024-08-08,Clothing,Clothing Product,263.62,4,1405,New,East,Offline
2024-05-04,Electronics,Electronics Product,183.78,5,1849,Returning,North,Offline
2024-04-08,Clothing,Clothing Product,133.72,5,1548,Returning,West,Offline
2024-05-13,Home,Home Product,58.67,5,1487,Returning,East,Online
2024-01-25,Clothing,Clothing Product,239.0,1,1292,Returning,East,Online
2024-07-03,Clothing,Clothing Product,262.35,3,1231,New,South,Online
2024-01-07,Home,Home Product,231.81,4,1220,Returning,West,Offline
2024-08-27,Electronics,Electronics Product,96.97,4,1463,Returning,East,Online
2024-01-15,Clothing,Clothing Product,105.24,1,1308,New,South,Online
2024-02-21,Electronics,Electronics Product,376.12,2,1259,Returning,East,Offline
2024-07-15,Clothing,Clothing Product,138.32,1,1501,Returning,North,Online
2024-09-11,Home,Home Product,107.04,5,1392,New,South,Offline
2024-07-30,Home,Home Product,231.09,4,1255,New,West,Online
2024-02-18,Clothing,Clothing Product,210.84,3,1722,Returning,North,Online
2024-09-15,Clothing,Clothing Product,213.82,3,1164,New,South,Offline
2024-07-11,Electronics,Electronics Product,299.03,2,1327,Returning,North,Online
2024-08-04,Home,Home Product,162.25,1,1329,New,West,Offline
2024-05-27,Clothing,Clothing Product,252.89,4,1409,Returning,North,Online
2024-01-27,Clothing,Clothing Product,209.4,4,1106,New,North,Offline
2024-08-07,Clothing,Clothing Product,108.55,4,1921,New,North,Offline
2024-08-18,Clothing,Clothing Product,242.85,5,1416,New,West,Online
2024-06-14,Electronics,Electronics Product,187.99,3,1110,Returning,West,Online
2024-03-30,Electronics,Electronics Product,283.95,1,1440,Returning,East,Online
2024-04-07,Electronics,Electronics Product,304.35,4,1882,Returning,West,Offline
2024-07-04,Home,Home Product,136.32,4,1447,Returning,West,Online
2024-05-23,Electronics,Electronics Product,194.45,3,1539,Returning,South,Online
2024-01-26,Clothing,Clothing Product,201.8,2,1530,New,South,Online
2024-06-04,Clothing,Clothing Product,170.9,1,1949,New,North,Online
2024-11-01,Clothing,Clothing Product,227.69,5,1550,New,West,Online
2024-10-16,Home,Home Product,200.72,1,1089,New,North,Offline
2024-03-07,Clothing,Clothing Product,181.55,1,1480,New,East,Online
2024-08-01,Electronics,Electronics Product,134.99,5,1737,Returning,West,Offline
2024-12-29,Home,Home Product,239.65,2,1914,Returning,West,Offline
2024-02-02,Electronics,Electronics Product,232.13,2,1798,Returning,West,Online
2024-12-29,Home,Home Product,256.91,1,1944,Returning,North,Offline
2024-08-31,Home,Home Product,148.32,4,1839,New,West,Online
2024-11-24,Home,Home Product,250.72,5,1724,New,East,Online
2024-04-20,Clothing,Clothing Product,201.5,1,1307,Returning,West,Online
2024-11-20,Electronics,Electronics Product,159.61,5,1959,Returning,East,Online
2024-11-29,Clothing,Clothing Product,286.01,5,1157,New,West,Online
2024-12-13,Electronics,Electronics Product,158.74,5,1256,Returning,East,Online
2024-06-13,Electronics,Electronics Product,148.42,4,1703,New,North,Online
2024-01-06,Home,Home Product,146.57,4,1446,New,North,Online
2024-12-27,Home,Home Product,135.04,2,1418,Returning,South,Online
2024-11-04,Home,Home Product,198.03,2,1223,New,East,Offline
2024-09-12,Home,Home Product,227.97,4,1231,Returning,West,Online
2024-09-18,Clothing,Clothing Product,163.8,4,1013,Returning,West,Offline
2024-05-12,Home,Home Product,266.34,4,1288,New,North,Online
2024-02-02,Electronics,Electronics Product,181.19,3,1422,New,West,Offline
2024-01-24,Home,Home Product,177.93,3,1287,New,South,Online
2024-02-14,Home,Home Product,242.15,3,1331,Returning,North,Offline
2024-07-02,Home,Home Product,200.24,5,1615,Returning,East,Online
2024-09-01,Electronics,Electronics Product,164.51,5,1536,Returning,North,Offline
2024-07-12,Home,Home Product,202.51,5,1182,Returning,West,Online
2024-05-24,Home,Home Product,156.96,3,1446,New,North,Online
2024-08-07,Electronics,Electronics Product,227.82,4,1557,New,South,Online
2024-01-14,Clothing,Clothing Product,232.88,5,1854,Returning,North,Online
2024-11-28,Clothing,Clothing Product,129.78,2,1302,Returning,West,Online
2024-04-04,Electronics,Electronics Product,212.21,1,1800,Returning,East,Offline
2024-04-06,Clothing,Clothing Product,256.75,4,1823,Returning,South,Offline
2024-11-15,Home,Home Product,264.42,4,1230,Returning,West,Offline
2024-01-09,Electronics,Electronics Product,79.18,2,1652,Returning,East,Online
2024-05-05,Home,Home Product,218.8,5,1647,Returning,East,Offline
2024-05-19,Home,Home Product,226.27,2,1639,Returning,North,Offline
2024-04-13,Clothing,Clothing Product,219.53,4,1240,Returning,South,Online
2024-01-13,Electronics,Electronics Product,180.07,1,1761,Returning,East,Online
2024-03-27,Home,Home Product,219.08,3,1907,New,South,Offline
2024-05-20,Clothing,Clothing Product,296.32,5,1519,Returning,West,Online
2024-04-13,Home,Home Product,273.44,1,1482,Returning,North,Offline
2024-01-22,Electronics,Electronics Product,102.22,5,1342,Returning,East,Offline
2024-10-06,Clothing,Clothing Product,175.03,2,1169,Returning,South,Offline
2024-03-26,Home,Home Product,230.81,3,1249,Returning,North,Online
2024-03-29,Electronics,Electronics Product,131.4,3,1342,Returning,North,Offline
2024-03-08,Clothing,Clothing Product,296.34,4,1251,New,North,Online
2024-03-17,Electronics,Electronics Product,75.16,2,1010,Returning,East,Offline
2024-10-13,Clothing,Clothing Product,220.58,1,1924,Returning,West,Online
2024-06-27,Electronics,Electronics Product,274.61,4,1948,Returning,West,Offline
2024-12-06,Electronics,Electronics Product,249.71,2,1581,Returning,North,Online
2024-01-17,Electronics,Electronics Product,134.69,5,1726,New,West,Online
